procuringEntity_name,monto_total,num_procesos
CNE DELEG.SANTA ELEN,77651.95999999999,69
CONGREGACIÓN DE DOMINICAS HIJAS DE NUESTRA SEÑORA DE NAZARETH,77541.78,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SUSUDEL,77435.12,8
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TAURA,77427.34,1
DIRECCION DISTRITAL 19D03-CHINCHIPE-PALANDA-SALUD,77382.41,38
SUBZONA DE POLICÍA CHIMBORAZO N6,77343.36,64
DIRECCION DISTRITAL 18D05 SANTIAGO DE PILLARO EDUCACION,77020.11,5
Junta Parroquial Guaytacama,76844.73,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PALMIRA,76447.02,50
EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL TAMBO EMAPAT EP,75784.03,25
BATALLON DE INFANTERIA No. 21 MACARA,75710.82,93
DIRECCION DISTRITAL 11D07-MACARA-SOZORANGA-EDUCACION,75703.89,21
JUNTA PARROQUIAL REMIGIO CRESPO TORAL,75619.5,2
GOBIERNO AUTÓNOMO PARROQUIAL DE SAN ISIDRO,75347.22,20
EMPRESA PUBLICA MUNICIPAL DE CAMILO PONCE ENRIQUEZ PONCE CONSTRUCCIONES EP,75250.0,2
CUERPO DE BOMBEROS MUNICIPAL DE PIÑAS,75053.98,6
GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL DE TUMBABIRO,75010.62,36
SUPERINTENDENCIA DEL TERMINAL PETROLERO DE BALAO DE ESMERALDAS - MIT,74945.43,1
Cuerpo de bomberos del Cantón Catamayo,74891.25,36
Gobierno Autónomo Descentralizado Parroquial Rural San Salvador de Cañaribamba,74862.26,13
CUERPO DE BOMBEROS DE PUERTO QUITO,74809.39,45
FUNDACION TIERRA VERDE,74796.38,5
CUERPO DE BOMBEROS DEL CANTÓN CASCALES,74601.3,87
"EMPRESA PUBLICA MUNICIPAL MANCOMUNADA DE AGUA POTABLE DE LOS CANTONES BOLIVAR, JUNIN, SAN VICENTE, SUCRE Y TOSAGUA EMMAP-EP",74564.3,5
COORDINACION ZONAL 3 - SENESCYT,74427.64,19
EMPRESA MUNICIPAL DE VIVIENDA Y DESARROLLO URBANO DE SANTA ELENA EMUVIVIENDA EP,74322.08,43
"DIRECCION ZONAL 8 NAPO MINISTERIO DEL AMBIENTE, AGUA Y TRANSICION ECOLOGICA",74211.5,7
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL LAUREL,74203.79,25
GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE TUPIGACHI,74166.64,39
CENTRO DE ESPECIALIDADES LA ECUATORIANA,73887.03,16
JUNTA PARROQUIAL LAGO SAN PEDRO,73848.45,13
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA UTUANA,73829.84,3
Junta Parroquial de Bulan,73689.28,67
JUNTA PARROQUIAL DE COTOGCHOA,73579.40000000001,41
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SANTA MARIA,73540.36,32
"COORDINACION ZONAL 4 DE LA SECRETARÍA DE EDUCACIÓN SUPERIOR, CIENCIA, TECNOLOGIÍA E INNOVACIÓN",73212.47,21
COORDINACION ZONAL 3-INEC,73180.8,1
HOSPITAL BASICO 1 BI EL ORO,73107.18000000001,71
CONSEJO NACIONAL ELECTORAL DELEGACION PROVINCIAL DE ORELLANA,72851.53,59
HOSPITAL BASICO HG III DE TARQUI,72754.98000000001,54
DIRECCION DISTRITAL 21D02 - LAGO AGRIO - MIES,72686.41,123
DIRECCION DISTRITAL 04D02 MONTUFAR-BOLIVAR-EDUCACION,72557.97,46
GOBIERNO AD PARROQUIAL EL ROSARIO,72496.0,3
CENTRO DE SALUD A-ZUMBA,72482.6,90
Consejo Nacional Electoral Delegacion Provincial de El Oro,72231.08,66
GOBIERNO AUTONOMO PARROQUIAL LOS LOJAS,71485.51,51
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA PALMAS,71320.06,35
JUNTA PARROQUIAL DE SAN JUAN,71317.70999999999,107
"EMPRESA MUNICIPAL DE MOVILIDAD, TRANSITO, TRANSPORTE Y SEGURIDAD VIAL DE SANTA ELENA EMUTRANSITO-EP",71280.0,1
JUNTA PARROQUIAN DE SAN ISIDRO,71110.19,3
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PRESIDENTE URBINA,70909.03,40
EMPRESA PUBLICA DE MOVILIDAD TRANSITO Y TRANSPORTE DEL CANTON ZARUMA EMOVTZA-EP,70894.45,18
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA PEAÑA,70630.84,1
EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON BOLIVAR EPMAPA-B,70559.48,26
CUERPO DE BOMBEROS DEL CANTON BUENA FE,70512.26,31
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA JESUS MARIA,70199.3,3
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LICAN,70130.99,25
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PALMA ROJA,70083.55,2
"DIRECCION ZONAL 7 LOJA DEL MINISTERIO DEL AMBIENTE, AGUA Y TRANSICION ECOLOGICA",70037.98000000001,40
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL VICHE,69860.53,20
CENTRO DE SALUD A - BAÑOS,69739.52,83
ACCION SOCIAL COMO ENTIDAD DE INCLUSION SOCIAL MUNICIPAL DEL GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON GUARANDA,69500.3,1
CUERPO DE BOMBEROS DEL CANTON PUCARA,69401.75,1
HOSPITAL BASICO IV DE,69370.83,139
JUNTA PARROQUIAL DE SAN JAVIER DE CACHAVI,69193.06,1
DIRECCION PROVINCIAL DE SALUD DE ZAMORA CHINCHIPE,69128.39,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL CRNL LORENZO DE GARAICOA,69124.73000000001,3
FIDEICOMISO MERCANTIL DE ADMINISTRACION Y GESTION INMOBILIARIO  IESS - PORTAL DE GRANADA,68982.89,1
HOSPITAL REPUBLICA DEL ECUADOR,68940.81,4
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA EL AIRO,68893.74,30
REGISTRO DE LA PROPIEDAD DEL CANTÓN GUALACEO,68690.61,29
INSTITUTO SUPERIOR TECNOLOGICO POLICIA NACIONAL,68504.73,3
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PERUCHO,68421.8,12
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE ZHUD,68384.4,1
JUNTA PARROQUIAL JAMBELI,68254.0,2
CUERPO DE BOMBEROS DE DAULE,68009.2,51
SUPERINTENDENCIA DEL TERMINAL PETROLERO DE LA LIBERTAD,67823.01999999999,37
DIRECCION ZONAL 8 DEL MINISTERIO DE RELACIONES EXTERIORES Y MOVILIDAD HUMANA,67538.81,49
CENTRO DE SALUD A AMAGUAÑA,67284.33,111
GOBIERNO PARROQUIAL DE LA PAZ,67170.56999999999,4
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE ALTO TAMBO,67145.86,11
CENTRO DE SALUD B-MACARA,67124.27,146
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE CHANGAIMINA,66700.55,73
DIRECCION DISTRITAL 20D01- SAN CRISTOBAL A ISABELA- MAGP,66631.19,10
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL CAMPOZANO,66307.02,23
PATRONATO MUNICIPAL DE ATENCIÓN SOCIAL PRIORITARIA DE CASCALES,65931.53,117
ESTACION EXPERIMENTAL CENTRAL DE LA AMAZONIA,65853.53,88
DIRECCION DISTRITAL 11D08-SARAGURO-EDUCACION,65842.76,81
EMPRESA PUBLICA DE ENERGIA RENOVABLE Y TURISMO COTACACHI EP,65672.03,54
PAGADURIA DEL CENTRO DE OPERACIONES SECTORIALES NO.2 COS-2,65670.55,7
GOBIERNO AUTONOMO DESCENTRALIZADO DE GÜEL,65621.22,34
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TENIENTE HUGO ORTIZ,65555.05,51
FACULTAD DE CULTURA FISCA,65394.79000000001,70
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SANTA TERESITA,65392.4,14
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUAMBI,65143.009999999995,21
UNIDAD EDUCATIVA LICEO POLICIAL CHIMBORAZO,65084.25,2
Registro Mercantil del Canton Guayaquil,65013.67,24
CUERPO DE BOMBEROS SANTIAGO DE PILLARO,64958.74,98
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PANCHO NEGRO,64870.91,33
ESTACION EXPERIMENTAL SANTA CATALINA,64815.72,76
INSTITUTO NACIONAL DE BIODIVERSIDAD,64724.659999999996,3
DIRECCION DISTRITAL 19D01 ZAMORA-YACUAMBI-SALUD,64452.14,3
CONSEJO NACIONAL ELECTORAL DELEGACION PROVINCIAL DE TUNGURAHUA,64374.03999999999,75
DIRECCION DISTRITAL 04D01-SAN PEDRO DE HUACA-TULCAN-MIES,64206.46,25
DIRECCION DISTRITAL 01D04 - CHORDELEG - GUALACEO - MIES,64191.29,7
Junta Parroquial de Shaglli,64170.86,2
JUNTA PARROQUIAL SAN JOSE DE DAHUANO,64111.45,13
GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CHILLA,63975.85,56
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL GUACHANAMA,63924.17,6
DIRECCION DISTRITAL 11D09-ZAPOTILLO-SALUD,63806.2,32
CENTRO DE SALUD B- CAYAMBE,63639.85,26
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE EL GUISMI,63355.19,2
DIRECCION DISTRITAL 24D02 - LA LIBERTAD - SALINAS - MIES,63283.840000000004,159
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE LUDO,63189.659999999996,17
DIRECCION DISTRITAL 04D03 - ESPEJO - MIRA - SALUD,62937.32,37
BRIGADA DE INFANTERIA N 7 LOJA,62723.35,96
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL AMARILLOS,62710.009999999995,3
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PUCAPAMBA,62658.14,59
Federacion Nacional de Ligas Deportivas Barriales y Parroquiales del Ecuador,62655.369999999995,11
CENTRO DE SALUD B - SAN GABRIEL,62624.67,72
UNIDAD PATRONATO MUNICIPAL DE AMPARO SOCIAL DE MANTA,62493.11,1
IESS CENTRO DE SALUD A - EL COCA.,62411.75,79
DIRECCION DISTRITAL 09D09 -TARQUI - 3- MAGP,62104.82,10
DIRECCION DISTRITAL-07D02-MACHALA-MINISTERIO DE DESARROLLO HUMANO,62030.67,40
GOBIERNO AUTONOMO DESCENTRALIZADO RURAL DE LA PARROQUIA MONTALVO,61738.79,2
CENTRO DE SALUD B - ALAUSI,61684.72,101
Junta Parroquial Luis Cordero Vega,61672.8,3
DIRECCION DISTRITAL 12D01-BABA-BABAHOYO-MONTALVO- LOS RIOS-MTOP,61323.93,6
CENTRO DE SALUD B-TABACUNDO,61261.81,41
EMPRESA PÚBLICA DE VIALIDAD IMBAVIAL EP EN LIQUIDACION,61143.729999999996,4
JUNTA PARROQUIAL DE PUERTO LIBRE,61094.0,2
EMPRESA PÚBLICA TERMINAL TERRESTRE COCA,61085.08,43
DIRECCIÓN DISTRITAL 11D01-LOJA-LOJA-MIT,61057.45,3
BATALLON DE INFANTERIA N. 19 CARCHI,61047.600000000006,2
JUNTA PARROQUIAL DE CHARAPOTO,61009.6,228
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA DE SAN FRANCISCO DE CHINIMBIMI,61000.0,2
CUERPO DE BOMBEROS ZAMORA,60805.42,15
Fiscalia del Azuay,60738.979999999996,2
CENTRO DE SALUD B - EL ANGEL,60427.87,93
FUNDACION PROYECTO SALESIANO CHICOS DE LA CALLE ZONA NORTE  PSCHC N,59578.94,48
UNIDAD DE APOYO ADMINISTRATIVO IASA I,59509.09,27
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CHANTILIN,59472.990000000005,3
JUNTA PARROQUIAL TOMAS DE BERLANGA,59326.0,1
FISCALIA DE CANAR,59315.55,11
EMPRESA PUBLICA MUNICIPAL DE VIVIENDA DE CATAMAYO,59221.21,8
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA VICTORIA,59045.64,51
CUERPO DE BOMBEROS DEL CANTÓN SANTA CRUZ,58721.21,8
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL FERNANDEZ SALVADOR,58635.44,38
CNE-DELEGACION PROVINCIAL ELECTORAL ZAMORA CHINCHIPE,58346.99,65
DIRECCIÓN PROVINCIAL DE SALUD DE LOJA,58315.99,1
FISCALIA DE MANABI,58071.41,7
JUNTA PARROQUIAL EL PLAYON,58041.7,27
"DIRECCION ZONAL 5 GUAYAS DEL MINISTERIO DEL AMBIENTE, AGUA Y TRANSICION ECOLOGICA",58040.17,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL PARAISO,58000.0,1
BANCO DE DESARROLLO DEL ECUADOR B.P. SUCURSAL ZONAL MANABI,57931.03,50
CUERPO DE BOMBEROS DE PEDRO MONCAYO,57680.130000000005,32
"DIRECCION ZONAL 3 CHIMBORAZO - MINISTERIO DEL AMBIENTE, AGUA Y TRANSICION ECOLOGICA",57518.82,35
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA AMERICA,57192.67,52
GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ANTONIO,57182.2,14
ESTACION EXPERIMENTAL LITORAL SUR,57117.05,63
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SAN ANTONIO DE LAS ARADAS,57090.340000000004,19
Casa de la Cultura Nùcleo del Azuay,57056.68,36
"CONSEJO NACIONAL ELECTORAL, DELEGACION PROVINCIAL DE PASTAZA",57041.229999999996,72
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TENDALES,56663.53,2
SERVICIO DE ACREDITACION ECUATORIANO,56569.87,31
COMITE PERMANENTE DE EVENTOS INTERCULTURALES CULTURALES SOCIALES Y PATRIMONIALES EN EL CANTON SALCEDO,56500.0,1
JUNTA PARROQUIAL DE RICAURTE,56315.62,1
"I-DE ""SHYRIS""",56117.45,38
CENTRO DE SALUD B -PIÑAS,55867.87,82
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MONTERREY,55655.52,31
UNIDAD EDUCATIVA DE FUERZAS ARMADAS COLEGIO MILITAR NRO. 6 COMBATIENTES DE TAPI,55649.490000000005,15
UNIDAD DE PROTECCION DEL MEDIO AMBIENTE,55591.979999999996,16
CONSEJO NACIONAL ELECTORAL - DELEGACIÒN PROVINCIAL IMBABURA,55564.83,37
DIRECCION DISTRITAL 03D01- AZOGUES-BIBLIAN-DELEG-CAÑAR-MIT,55404.0,7
CUERPO DE BOMBEROS MUNICIPAL DE PUEBLOVIEJO,55237.83,24
"BATALLON DE SELVA N62 ""ZAMORA""",55169.740000000005,3
"CONSEJO NACIONAL ELECTORAL, DELEGACION PROVINCIAL DE CHIMBORAZO",54899.17,67
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL MALDONADO,54898.85,2
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL PEDRO PABLO GOMEZ,54865.0,3
DIRECCION DISTRITAL 24D01-SANTA ELENA-SANTA ELENA-MIT,54863.21,2
CONSEJO NACIONAL PARA LA IGUALDAD INTERGENERACIONAL,54783.38,22
CUERPO DE BOMBEROS DEL CANTON NABON,54674.490000000005,7
FEDERACION ECUATORIANA DE LUCHA,54500.0,1
DIRECCION PROVINCIAL DEL CONSEJO DE LA JUDICATURA - GALAPAGOS,54159.79,10
CUERPO DE BOMBEROS DEL CANTON LAS NAVES,54140.83,15
FACULTAD DE CIENCIAS DE LA DISCAPACIDAD ATENCION PREHOSPITALARIA Y DESASTRES,54048.86,63
EMPRESA PUBLICA ESTUDIOS Y CONSTRUCCIONES ULEAM-EP,53747.479999999996,95
"DIRECCION ZONAL 6 AZUAY DEL MINISTERIO DEL AMBIENTE, AGUA Y TRANSICION ECOLOGICA",53707.05,7
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE POSORJA,53626.07,27
GOBIERNO AUTONOMO DESCENTRALIZADO ARROQUIAL RURAL DE SANTA BARBARA,53602.44,2
CONSORCIO PARA LA GESTION DEL AREA ECOLOGICA DE CONSERVACION TAITA IMBABURA,53214.34,34
REGISTRO DE LA PROPIEDAD Y MERCANTIL DEL CANTON RUMIÑAHUI,53204.19,80
"Casa de la Cultura Ecuatoriana ""Benjamín Carrión"", Núcleo del Guayas",53076.47,68
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN FERNANDO,52962.04,8
MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO,52831.18,7
Casa de la Cultura Núcleo de Esmeraldas,52793.53,20
"EMPRESA PUBLICA MUNICIPAL DE VIVIENDA SOCIAL DE MILAGRO, EP",52783.99,1
COORDINACION ZONAL 2 DE GESTION DE RIESGOS,52758.75,29
EMPRESA PUBLICA MUNICIPAL DE HABITAT Y VIVIENDA DE RUMIÑAHUI,52734.340000000004,4
DIRECCIÓN REGIONAL DE TRABAJO 1 DE IBARRA,52505.44,42
INSTITUTO DE CINE Y CREACION AUDIOVISUAL,52380.79,39
JUNTA PARROQUIAL EL REVENTADOR,52245.0,2
SUBZONA GALAPAGOS,52177.31,9
GOBIERNO PARROQUIAL DE PRINCIPAL,52149.07,8
GAD-PR-CAZADEROS,52024.770000000004,2
EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DELCANTON PUERTO LOPEZ,51990.0,1
GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE MOCHA,51981.57,24
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CEBADAS,51888.29,35
DIRECCION PROVINCIAL DE SALUD DE SANTO DOMINGO DE LOS TSACHILAS,51763.0,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL ALLURIQUIN ,51743.39,46
LA NUEVA RAZÓN SOCIAL ES: DIRECCIÓN DISTRITAL 01D04 - CHORDELEG - GUALACEO - MINISTERIO DE DESARROLLO HUMANO,51722.94,98
UNIDAD EDUCATIVA DE FUERZAS ARMADAS FAE NO. 3 TAURA,51591.14,35
DIRECCION PROVINCIAL DE SALUD DE BOLIVAR,51501.53,4
FIDEICOMISO DEL SEGURO DE DEPOSITOS DE LAS ENTIDADES DEL SECTOR FINANCIERO POPULAR Y SOLIDARIO,51492.2,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUIZHAGUIÑA,51404.13,5
EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE OTAVALO,51379.89,72
REGISTRO DE LA PROPIEDAD Y MERCANTIL DEL CANTON CAYAMBE,51239.83,107
FISCALIA DE CHIMBORAZO,51151.57,27
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO,51150.990000000005,36
JUNTA PARROQUIAL SAN LORENZO,51061.259999999995,62
JUNTA PARROQUIAL DE JAVIER LOYOLA,50887.74,14
Junta Parroquial de Virgen de Fatima,50799.45,2
DIRECCIÒN DISTRITAL 20D01-SAN CRISTOBAL-SANTA CRUZ-ISABELA-MIES,50790.34,11
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL LLIGUA,50780.49,11
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE JIMA,50733.37,32
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ZURMI,50720.469999999994,20
asociacion de la renovacion carismatica,50538.14,2
MINISTERIO DE TRABAJO Y DESARROLLO HUMANO,50399.87,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TOACASO,50299.869999999995,2
Escuela de Perfeccionamiento de Aerotecnicos,50266.57,35
DIRECCION DISTRITAL 22D02C04-PUERTO FRANCISCO DE ORELLANA COCA-ORELLANA-MIT,50245.5,3
BENEMERITO CUERPO DE BOMBEROS DE ZARUMA,50227.5,5
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MARCOS ESPINEL,50182.97,34
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ANTONIO,49997.51,1
Cuerpo de Bomberos de Baños de Agua Santa,49816.39,30
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LINARES,49785.97,8
"EMPRESA PUBLICA TAME LINEA AEREA DEL ECUADOR TAME EP ""EN LIQUIDACIÓN""",49750.97,23
Federacion Deportiva Provincial de Napo,49696.15,3
JUNTA DE POLITICA Y REGULACION FINANCIERA,49609.06,1
DIRECCION PROVINCIAL DE SALUD DE IMBABURA,49410.16,3
JUNTA PARROQUIAL LA PILA,49300.1,3
EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON ESPEJO EPMAPA-E,49151.24,42
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN FRANCISCO DE GUALLETURO,49119.65,35
JUNTA PARROQUIAL EL LIMO,48963.15,15
Fundacion Iluminar Luz y Color para Cuenca,48913.89,1
FEDERACION DEPORTIVA PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS,48775.73,22
FISCALIA DE CARCHI,48674.78,27
COMITE PRO-MEJORAS DEL BARRIO SANTA ANA,48600.0,2
CUERPO DE BOMBEROS DE EL CHACO,48466.719999999994,25
UNIDAD EDUCATIVA FAE N 5,48457.009999999995,2
UNAE EP,48411.02,5
JUNTA PARROQUIAL BARRAGANETE,48364.11,3
"EMPRESA PÚBLICA MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO, MANEJO FLUVIAL Y DEPURACIÓN DE RESIDUOS LÍQUIDOS DE SANTA ISABEL.",48319.149999999994,44
"BATALLÓN DE INFANTERÍA MOTORIZADO N 20 ""CAPT DÍAZ""",48217.75,2
FEDERACION DEPORTIVA PROVINCIAL DE EL ORO,48188.14,63
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COSANGA,48184.46,18
Centro Médico Asdrubal de la Torre,48091.46,4
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DEL ROSARIO,47900.0,2
JUNTAPARROQUIALDEOYACAHI,47436.229999999996,3
FUNDACION ALVAREZ,47426.3,4
DIRECCION DISTRITAL 19D01-YACUAMBI-ZAMORA-ZAMORA CHINCHIPE - MIT,47355.44,3
Gobierno Autónomo Descentralizado Parroquial Rurral de Amazonas,47330.829999999994,19
GOBIERNO AUTÒNOMO DESCENTRALIZADO PARROQUIA RURAL DE DAULE,47259.2,1
"CONSEJO NACIONAL ELECTORAL, DELEGACIÓN PROVINCIAL DEL CAÑAR",47145.52,83
RED MUNICIPAL DE SALUD MACHALA EP,47124.9,3
CENTRO DE SALUD B- PALTAS,47116.13,57
JUNTA PARROQUIAL DE BELLAVISTA,47108.02,1
CENTRO DE SALUD A-COTACACHI,47069.380000000005,93
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TAYUZA,47003.340000000004,7
EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE ALCANTARILLADO Y SANEAMIENTO DE CALVAS EP EMAPAC,46771.93,26
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ANDRES CHINCHIPE,46658.6,1
Fiscalia Provincial de Cotopaxi,46522.93,10
HOSPITAL BASICO 17 BS,46253.83,88
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SALIMA,46191.44,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CAÑAQUEMADA,45835.9,11
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE NAZON,45693.810000000005,26
"MANCOMUNIDAD DEL PUEBLO CAÑARI ENTRE LAS MUNICIPALIDADES DE LOS CANTONES CAÑAR, EL TAMBO, SUSCAL Y BIBLIAN",45633.29,24
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CAPIRO,45459.61,52
Junta Parroquial de Lloa,45436.19,3
GOBIERNO AUTONOMO DESCENTRALIZDO PARROQUIAL RURAL EL MORRO,45326.17,5
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA NUEVA TRONCAL,45324.990000000005,4
CUERPO DE BOMBEROS DEL CANTON EL PANGUI,45310.56,45
CENTRO DE DESARROLLO SOCIAL DEL GOBIERNO AUTONÓMO DESCENTRALIZADO DEL CANTON CALVAS,45294.91,41
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL JUAN DE VELASCO,45179.57,18
PUEBLO KICHWA KISAPINCHA,45018.07,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SELVA ALEGRE,44997.0,3
ESCUELA DE AVIACIÓN,44938.28,44
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE NANEGAL,44816.39,63
Cuerpo de Bomberos del Cantòn Arenillas,44754.62,77
CENTRO DE SALUD A - SAN LORENZO,44691.49,34
Cuerpo de Bomberos San José de Chimbo,44410.52,15
DIRECCION DISTRITAL 07D02-MACHALA-EL ORO-MIT,44310.3,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TNTE MAXIMILIANO RODRIGUEZ LOAIZA,44282.07,22
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA CHAQUINAL,44123.77,2
CUERPO DE BOMBEROS DEL CANTON SARAGURO,43998.03,3
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL SAN PABLO DE PUEBLO NUEVO,43854.0,1
DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,43838.6,18
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE JUAN BENIGNO VELA,43799.17,15
Facultad de Medicina Veterinaria yZootecnia-Universidad Central del Ecuador,43755.909999999996,53
GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN BLAS,43604.52,2
EMPRESA PUBLICA MUNICIPAL REGISTRO DE LA PROPIEDAD DEL CANTON PORTOVIEJO,43313.0,45
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE GUARAINAG,43222.08,15
INSTITUTO PÚBLICO DE INVESTIGACIÓN DE ACUICULTURA Y PESCA,43121.53,3
Junta Parroquial de Compud,43041.700000000004,77
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL LA CONCEPCION,42972.43,71
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SANTA RUFINA,42872.69,3
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA DUGDUG,42817.72,26
